timestamp,elapsed_s,node,chain_shares,verified,total,uptime,pool_hashrate_khs,miners,peers_in,peers_out,orphan,dead,stale_pct,err_gentx,err_share_check,err_dns,err_traceback,err_unhandled,err_pplns,err_decay
2026-03-03 08:06:05,17974,node29,973,977,977,18157,2724.1,3,1,0,168,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:06:05,17974,node31,1148,1152,1152,18150,1400.4,1,0,1,58,0,3.3,-1,0,0,2,0,0,0
2026-03-03 08:06:43,18013,node29,990,994,994,18195,2684.4,3,1,0,168,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:06:43,18013,node31,1155,1159,1159,18188,1466.5,1,0,1,58,0,3.3,-1,0,0,2,0,0,0
2026-03-03 08:07:21,18050,node29,924,928,928,18233,2718.5,3,1,0,170,0,4.8,-1,0,0,4,0,0,0
2026-03-03 08:07:21,18050,node31,1176,1180,1180,18226,1408.9,1,0,1,58,0,3.3,-1,0,0,2,0,0,0
2026-03-03 08:07:59,18089,node29,934,938,938,18271,2743.8,3,1,0,170,0,4.8,-1,0,0,4,0,0,0
2026-03-03 08:07:59,18089,node31,1183,1187,1187,18264,1460.7,1,0,1,59,0,3.3,-1,0,0,2,0,0,0
2026-03-03 08:08:36,18126,node29,941,945,945,18309,2717.3,3,1,0,170,0,4.8,-1,0,0,4,0,0,0
2026-03-03 08:08:36,18126,node31,1018,1022,1022,18302,1424.3,1,0,1,59,0,3.3,-1,0,0,2,0,0,0
2026-03-03 08:09:15,18165,node29,949,953,953,18347,2646.4,3,1,0,170,0,4.8,-1,0,0,4,0,0,0
2026-03-03 08:09:15,18165,node31,1022,1026,1026,18340,1429.5,1,0,1,59,0,3.3,-1,0,0,2,0,0,0
2026-03-03 08:09:53,18202,node29,958,962,962,18385,2693.4,3,1,0,171,0,4.8,-1,0,0,4,0,0,0
2026-03-03 08:09:53,18202,node31,1041,1045,1045,18378,1451.3,1,0,1,59,0,3.3,-1,0,0,2,0,0,0
2026-03-03 08:10:31,18241,node29,901,905,905,18423,2715.2,3,1,0,171,0,4.8,-1,0,0,4,0,0,0
2026-03-03 08:10:31,18241,node31,1049,1053,1053,18416,1516.8,1,0,1,59,0,3.3,-1,0,0,2,0,0,0
2026-03-03 08:11:09,18279,node29,906,910,910,18461,2707.2,3,1,0,171,0,4.8,-1,0,0,4,0,0,0
2026-03-03 08:11:09,18279,node31,1055,1059,1059,18454,1488.2,1,0,1,59,0,3.3,-1,0,0,2,0,0,0
2026-03-03 08:11:47,18317,node29,912,916,916,18500,2618.0,3,1,0,171,0,4.8,-1,0,0,4,0,0,0
2026-03-03 08:11:47,18317,node31,1058,1062,1062,18492,1411.9,1,0,1,59,0,3.3,-1,0,0,2,0,0,0
2026-03-03 08:12:25,18355,node29,915,919,919,18537,2622.2,3,1,0,171,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:12:25,18355,node31,1065,1069,1069,18531,1415.2,1,0,1,59,0,3.3,-1,0,0,2,0,0,0
2026-03-03 08:13:04,18394,node29,921,925,925,18576,2653.5,3,1,0,171,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:13:04,18394,node31,1071,1075,1075,18569,1383.7,1,0,1,59,0,3.3,-1,0,0,2,0,0,0
2026-03-03 08:13:42,18432,node29,939,943,943,18614,2670.9,3,1,0,171,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:13:42,18432,node31,1084,1088,1088,18607,1368.2,1,0,1,59,0,3.3,-1,0,0,2,0,0,0
2026-03-03 08:14:20,18470,node29,942,946,946,18653,2544.6,3,1,0,171,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:14:20,18470,node31,1091,1095,1095,18645,1336.8,1,0,1,59,0,3.3,-1,0,0,2,0,0,0
2026-03-03 08:14:58,18508,node29,913,917,917,18690,2662.6,3,1,0,172,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:14:58,18508,node31,1102,1106,1106,18683,1287.4,1,0,1,59,0,3.3,-1,0,0,2,0,0,0
2026-03-03 08:15:37,18547,node29,919,923,923,18729,2611.1,3,1,0,172,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:15:37,18547,node31,1105,1109,1109,18721,1240.1,1,0,1,59,0,3.3,-1,0,0,2,0,0,0
2026-03-03 08:16:14,18584,node29,932,936,936,18767,2615.6,3,1,0,172,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:16:14,18584,node31,1114,1118,1118,18759,1223.2,1,0,1,59,0,3.3,-1,0,0,2,0,0,0
2026-03-03 08:16:53,18623,node29,943,947,947,18805,2683.7,3,1,0,172,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:16:53,18623,node31,1057,1061,1061,18798,1235.7,1,0,1,60,0,3.3,-1,0,0,2,0,0,0
2026-03-03 08:17:30,18660,node29,953,957,957,18843,2677.9,3,1,0,172,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:17:30,18660,node31,985,989,989,18836,1308.9,1,0,1,61,0,3.3,-1,0,0,2,0,0,0
2026-03-03 08:18:09,18699,node29,961,965,965,18881,2564.3,3,1,0,172,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:18:09,18699,node31,990,994,994,18874,1289.0,1,0,1,61,0,3.3,-1,0,0,2,0,0,0
2026-03-03 08:18:47,18737,node29,968,972,972,18919,2572.6,3,1,0,173,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:18:47,18737,node31,994,998,998,18912,1281.7,1,0,1,61,0,3.3,-1,0,0,2,0,0,0
2026-03-03 08:19:25,18775,node29,976,980,980,18957,2596.2,3,1,0,173,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:19:25,18775,node31,967,971,971,18950,1352.4,1,0,1,62,0,3.4,-1,0,0,2,0,0,0
2026-03-03 08:20:03,18813,node29,983,987,987,18995,2604.6,3,1,0,174,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:20:03,18813,node31,969,973,973,18988,1255.7,1,0,1,62,0,3.4,-1,0,0,2,0,0,0
2026-03-03 08:20:41,18851,node29,961,965,965,19034,2531.2,3,1,0,174,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:20:41,18851,node31,981,985,985,19026,1307.1,1,0,1,62,0,3.4,-1,0,0,2,0,0,0
2026-03-03 08:21:19,18889,node29,972,976,976,19071,2533.5,3,1,0,174,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:21:19,18889,node31,1001,1005,1005,19064,1346.8,1,0,1,62,0,3.4,-1,0,0,2,0,0,0
2026-03-03 08:21:58,18927,node29,982,986,986,19110,2598.2,3,1,0,174,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:21:58,18927,node31,1012,1016,1016,19102,1339.1,1,0,1,62,0,3.3,-1,0,0,2,0,0,0
2026-03-03 08:22:35,18965,node29,993,997,997,19147,2666.4,3,1,0,175,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:22:35,18965,node31,897,901,901,19141,1366.3,1,0,1,63,0,3.4,-1,0,0,2,0,0,0
2026-03-03 08:23:14,19004,node29,947,951,951,19186,2563.9,3,1,0,175,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:23:14,19004,node31,900,904,904,19179,1378.0,1,0,1,63,0,3.4,-1,0,0,2,0,0,0
2026-03-03 08:23:52,19041,node29,954,958,958,19224,2493.5,3,1,0,175,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:23:52,19041,node31,913,917,917,19217,1357.0,1,0,1,63,0,3.4,-1,0,0,2,0,0,0
2026-03-03 08:24:30,19080,node29,908,912,912,19262,2497.9,3,1,0,176,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:24:30,19080,node31,921,925,925,19255,1322.6,1,0,1,63,0,3.4,-1,0,0,2,0,0,0
2026-03-03 08:25:08,19117,node29,912,916,916,19300,2516.1,3,1,0,176,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:25:08,19117,node31,927,931,931,19293,1284.5,1,0,1,63,0,3.4,-1,0,0,2,0,0,0
2026-03-03 08:25:46,19156,node29,933,937,937,19338,2678.5,3,1,0,176,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:25:46,19156,node31,938,942,942,19331,1280.7,1,0,1,63,0,3.4,-1,0,0,2,0,0,0
2026-03-03 08:26:24,19194,node29,939,943,943,19376,2575.1,3,1,0,176,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:26:24,19194,node31,955,959,959,19369,1275.2,1,0,1,63,0,3.4,-1,0,0,2,0,0,0
2026-03-03 08:27:03,19233,node29,951,955,955,19415,2695.7,3,1,0,176,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:27:03,19233,node31,967,971,971,19407,1257.2,1,0,1,63,0,3.4,-1,0,0,2,0,0,0
2026-03-03 08:27:40,19270,node29,972,976,976,19452,2763.2,3,1,0,176,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:27:40,19270,node31,954,958,958,19445,1275.2,1,0,1,64,0,3.4,-1,0,0,2,0,0,0
2026-03-03 08:28:19,19309,node29,978,982,982,19491,2832.0,3,1,0,176,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:28:19,19309,node31,960,964,964,19484,1292.0,1,0,1,64,0,3.4,-1,0,0,2,0,0,0
2026-03-03 08:28:56,19346,node29,983,987,987,19529,2883.1,3,1,0,176,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:28:56,19346,node31,970,974,974,19522,1276.6,1,0,1,64,0,3.4,-1,0,0,2,0,0,0
2026-03-03 08:29:35,19385,node29,991,995,995,19567,2921.9,3,1,0,177,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:29:35,19385,node31,981,985,985,19560,1342.2,1,0,1,64,0,3.4,-1,0,0,2,0,0,0
2026-03-03 08:30:13,19422,node29,986,990,990,19605,2864.7,3,1,0,177,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:30:13,19422,node31,987,991,991,19598,1296.3,1,0,1,64,0,3.4,-1,0,0,2,0,0,0
2026-03-03 08:30:51,19461,node29,990,994,994,19644,2866.3,3,1,0,177,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:30:51,19461,node31,997,1001,1001,19636,1314.4,1,0,1,64,0,3.4,-1,0,0,2,0,0,0
2026-03-03 08:31:29,19499,node29,941,945,945,19681,2848.5,3,1,0,178,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:31:29,19499,node31,948,952,952,19674,1400.0,1,0,1,66,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:32:08,19537,node29,930,934,934,19720,2892.4,3,1,0,178,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:32:08,19537,node31,961,965,965,19712,1536.7,1,0,1,66,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:32:45,19575,node29,953,957,957,19757,2895.3,3,1,0,178,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:32:45,19575,node31,968,972,972,19750,1594.9,1,0,1,67,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:33:24,19614,node29,959,963,963,19796,2785.0,3,1,0,178,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:33:24,19614,node31,898,902,902,19788,1619.5,1,0,1,67,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:34:01,19651,node29,967,971,971,19834,2781.8,3,1,0,178,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:34:01,19651,node31,905,909,909,19827,1566.9,1,0,1,67,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:34:40,19690,node29,972,976,976,19872,2840.4,3,1,0,179,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:34:40,19690,node31,860,864,864,19865,1590.7,1,0,1,67,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:35:18,19728,node29,890,894,894,19910,2867.2,3,1,0,179,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:35:18,19728,node31,865,869,869,19903,1569.2,1,0,1,67,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:35:57,19767,node29,895,899,899,19949,2779.8,3,1,0,179,0,4.7,-1,0,0,4,0,0,0
2026-03-03 08:35:57,19767,node31,873,877,877,19941,1499.4,1,0,1,67,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:36:34,19804,node29,900,904,904,19987,2791.2,3,1,0,179,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:36:34,19804,node31,879,883,883,19980,1533.8,1,0,1,67,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:37:13,19843,node29,916,920,920,20025,2855.1,3,1,0,179,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:37:13,19843,node31,886,890,890,20018,1547.4,1,0,1,67,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:37:51,19881,node29,923,927,927,20063,2773.7,3,1,0,179,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:37:51,19881,node31,902,906,906,20056,1480.1,1,0,1,67,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:38:30,19920,node29,914,918,918,20102,2780.6,3,1,0,179,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:38:30,19920,node31,905,909,909,20094,1471.3,1,0,1,69,0,3.6,-1,0,0,2,0,0,0
2026-03-03 08:39:07,19957,node29,918,922,922,20139,2735.7,3,1,0,179,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:39:07,19957,node31,891,895,895,20132,1448.5,1,0,1,69,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:39:46,19996,node29,933,937,937,20178,2788.9,3,1,0,179,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:39:46,19996,node31,898,902,902,20171,1452.9,1,0,1,69,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:40:24,20033,node29,940,944,944,20216,2830.3,3,1,0,179,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:40:24,20033,node31,912,916,916,20209,1441.0,1,0,1,69,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:41:02,20072,node29,948,952,952,20255,2781.6,3,1,0,179,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:41:02,20072,node31,919,923,923,20247,1444.8,1,0,1,69,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:41:40,20110,node29,959,963,963,20292,2776.8,3,1,0,179,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:41:40,20110,node31,924,928,928,20285,1464.9,1,0,1,69,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:42:19,20149,node29,967,971,971,20331,2676.2,3,1,0,179,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:42:19,20149,node31,933,937,937,20324,1484.7,1,0,1,69,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:42:56,20186,node29,972,976,976,20369,2693.0,3,1,0,179,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:42:56,20186,node31,947,951,951,20362,1484.6,1,0,1,69,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:43:35,20225,node29,981,985,985,20407,2567.8,3,1,0,179,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:43:35,20225,node31,953,957,957,20400,1499.6,1,0,1,69,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:44:12,20262,node29,993,997,997,20445,2465.3,3,1,0,179,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:44:12,20262,node31,960,964,964,20438,1464.0,1,0,1,69,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:44:51,20301,node29,1000,1004,1004,20483,2489.4,3,1,0,179,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:44:51,20301,node31,966,970,970,20476,1490.8,1,0,1,69,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:45:28,20338,node29,998,1002,1002,20521,2477.1,3,1,0,180,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:45:28,20338,node31,983,987,987,20514,1536.5,1,0,1,69,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:46:07,20377,node29,1009,1013,1013,20559,2512.6,3,1,0,180,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:46:07,20377,node31,993,997,997,20552,1451.4,1,0,1,69,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:46:45,20415,node29,1025,1029,1029,20597,2459.0,3,1,0,180,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:46:45,20415,node31,1000,1004,1004,20590,1556.3,1,0,1,69,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:47:23,20453,node29,1031,1035,1035,20636,2453.8,3,1,0,180,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:47:23,20453,node31,1015,1019,1019,20628,1582.3,1,0,1,69,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:48:01,20491,node29,1037,1041,1041,20673,2428.4,3,1,0,180,0,4.5,-1,0,0,4,0,0,0
2026-03-03 08:48:01,20491,node31,996,1000,1000,20666,1527.2,1,0,1,70,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:48:40,20529,node29,1045,1049,1049,20712,2392.0,3,1,0,180,0,4.5,-1,0,0,4,0,0,0
2026-03-03 08:48:40,20529,node31,1004,1008,1008,20705,1491.9,1,0,1,70,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:49:17,20567,node29,1064,1068,1068,20749,2360.4,3,1,0,180,0,4.5,-1,0,0,4,0,0,0
2026-03-03 08:49:17,20567,node31,1015,1019,1019,20743,1402.4,1,0,1,70,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:49:56,20606,node29,1070,1074,1074,20788,2378.6,3,1,0,180,0,4.5,-1,0,0,4,0,0,0
2026-03-03 08:49:56,20606,node31,1027,1031,1031,20781,1379.3,1,0,1,70,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:50:34,20644,node29,1078,1082,1082,20826,2474.4,3,1,0,181,0,4.5,-1,0,0,4,0,0,0
2026-03-03 08:50:34,20644,node31,1037,1041,1041,20819,1336.9,1,0,1,70,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:51:12,20682,node29,1006,1010,1010,20865,2600.8,3,1,0,182,0,4.5,-1,0,0,4,0,0,0
2026-03-03 08:51:12,20682,node31,1049,1053,1053,20857,1298.4,1,0,1,70,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:51:50,20720,node29,1017,1021,1021,20902,2604.5,3,1,0,182,0,4.5,-1,0,0,4,0,0,0
2026-03-03 08:51:50,20720,node31,1057,1061,1061,20895,1322.7,1,0,1,70,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:52:29,20758,node29,1024,1028,1028,20941,2646.0,3,1,0,183,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:52:29,20758,node31,1073,1077,1077,20933,1352.3,1,0,1,70,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:53:06,20796,node29,936,940,940,20978,2684.9,2,1,0,183,0,4.5,-1,0,0,4,0,0,0
2026-03-03 08:53:06,20796,node31,1035,1039,1039,20972,1412.5,1,0,1,71,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:53:45,20835,node29,867,871,871,21017,2727.0,2,1,0,184,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:53:45,20835,node31,1041,1045,1045,21010,1358.8,1,0,1,71,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:54:22,20872,node29,875,879,879,21055,2706.5,2,1,0,184,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:54:22,20872,node31,1057,1061,1061,21048,1340.5,1,0,1,71,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:55:01,20911,node29,879,883,883,21093,2699.5,2,1,0,184,0,4.5,-1,0,0,4,0,0,0
2026-03-03 08:55:01,20911,node31,1063,1067,1067,21086,1371.7,1,0,1,71,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:55:39,20949,node29,888,892,892,21131,2679.4,2,1,0,185,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:55:39,20949,node31,1075,1079,1079,21124,1498.4,1,0,1,72,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:56:17,20987,node29,899,903,903,21170,2661.3,2,1,0,185,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:56:17,20987,node31,1079,1083,1083,21162,1414.6,1,0,1,72,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:56:55,21025,node29,903,907,907,21207,2659.7,2,1,0,185,0,4.6,-1,0,0,4,0,0,0
2026-03-03 08:56:55,21025,node31,1085,1089,1089,21200,1382.0,1,0,1,72,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:57:34,21063,node29,909,913,913,21246,2737.8,2,1,0,185,0,4.5,-1,0,0,4,0,0,0
2026-03-03 08:57:34,21063,node31,1095,1099,1099,21239,1365.7,1,0,1,72,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:58:11,21101,node29,929,933,933,21284,2801.7,2,1,0,185,0,4.5,-1,0,0,4,0,0,0
2026-03-03 08:58:11,21101,node31,1106,1110,1110,21277,1365.5,1,0,1,72,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:58:50,21140,node29,935,939,939,21322,2771.9,2,1,0,185,0,4.5,-1,0,0,4,0,0,0
2026-03-03 08:58:50,21140,node31,1112,1116,1116,21315,1382.5,1,0,1,72,0,3.5,-1,0,0,2,0,0,0
2026-03-03 08:59:28,21178,node29,943,947,947,21360,2810.1,3,1,0,185,0,4.5,-1,0,0,4,0,0,0
2026-03-03 08:59:28,21178,node31,1127,1131,1131,21353,1353.2,1,0,1,72,0,3.5,-1,0,0,2,0,0,0
2026-03-03 09:00:07,21217,node29,949,953,953,21399,2812.6,3,1,0,185,0,4.5,-1,0,0,4,0,0,0
2026-03-03 09:00:07,21217,node31,1130,1134,1134,21392,1294.2,1,0,1,72,0,3.5,-1,0,0,2,0,0,0
2026-03-03 09:00:44,21254,node29,962,966,966,21437,2815.9,3,1,0,185,0,4.5,-1,0,0,4,0,0,0
2026-03-03 09:00:44,21254,node31,1138,1142,1142,21430,1344.4,1,0,1,72,0,3.5,-1,0,0,2,0,0,0
2026-03-03 09:01:23,21293,node29,969,973,973,21475,2819.3,3,1,0,185,0,4.5,-1,0,0,4,0,0,0
2026-03-03 09:01:23,21293,node31,1155,1159,1159,21468,1409.7,1,0,1,72,0,3.5,-1,0,0,2,0,0,0
2026-03-03 09:02:01,21331,node29,977,981,981,21513,2699.1,3,1,0,185,0,4.5,-1,0,0,4,0,0,0
2026-03-03 09:02:01,21331,node31,1160,1164,1164,21506,1398.3,1,0,1,72,0,3.5,-1,0,0,2,0,0,0
2026-03-03 09:02:39,21369,node29,983,987,987,21552,2625.6,3,1,0,185,0,4.5,-1,0,0,4,0,0,0
2026-03-03 09:02:39,21369,node31,1163,1167,1167,21544,1383.9,1,0,1,73,0,3.5,-1,0,0,2,0,0,0
2026-03-03 09:03:17,21407,node29,961,965,965,21589,2644.0,3,1,0,185,0,4.5,-1,0,0,4,0,0,0
2026-03-03 09:03:17,21407,node31,1034,1038,1038,21582,1356.5,1,0,1,73,0,3.5,-1,0,0,2,0,0,0
2026-03-03 09:03:56,21445,node29,954,958,958,21628,2692.3,3,1,0,186,0,4.5,-1,0,0,4,0,0,0
2026-03-03 09:03:56,21445,node31,966,970,970,21620,1344.3,1,0,1,73,0,3.5,-1,0,0,2,0,0,0
2026-03-03 09:04:33,21483,node29,956,960,960,21665,2712.1,3,1,0,186,0,4.5,-1,0,0,4,0,0,0
2026-03-03 09:04:33,21483,node31,974,978,978,21658,1347.3,1,0,1,73,0,3.5,-1,0,0,2,0,0,0
2026-03-03 09:05:12,21521,node29,975,979,979,21704,2686.7,3,1,0,186,0,4.5,-1,0,0,4,0,0,0
2026-03-03 09:05:12,21521,node31,979,983,983,21696,1321.6,1,0,1,73,0,3.5,-1,0,0,2,0,0,0
2026-03-03 09:05:49,21559,node29,983,987,987,21741,2709.9,3,1,0,186,0,4.5,-1,0,0,4,0,0,0
2026-03-03 09:05:49,21559,node31,988,992,992,21734,1324.0,1,0,1,73,0,3.5,-1,0,0,2,0,0,0
2026-03-03 09:06:28,21598,node29,990,994,994,21780,2698.4,3,1,0,186,0,4.5,-1,0,0,4,0,0,0
2026-03-03 09:06:28,21598,node31,1004,1008,1008,21773,1325.2,1,0,1,73,0,3.5,-1,0,0,2,0,0,0
